sentence_id,words,labels
498,if,O
498,you,O
498,use,O
498,egg,O
498,whites,O
498,from,O
498,a,O
498,container,O
498,),O
498,2,B-QUANTITY
498,teaspoons,B-UNIT
498,vanilla,B-FOOD
498,1,B-QUANTITY
498,pinch,B-UNIT
498,salt,B-FOOD
499,1/2,B-QUANTITY
499,pineapple,B-FOOD
499,(,O
499,cored,B-PROCESS
499,and,O
499,sliced,B-PROCESS
499,into,I-PROCESS
499,large,I-PROCESS
499,pieces,I-PROCESS
499,),O
499,1/2,B-QUANTITY
499,cup,B-UNIT
499,whole,B-PHYSICAL_QUALITY
499,almonds,B-FOOD
499,(,O
499,SimplyNature,B-TRADE_NAME
499,Organic,I-TRADE_NAME
499,",",O
499,or,O
499,Southern,B-TRADE_NAME
499,Grove,I-TRADE_NAME
499,Whole,I-TRADE_NAME
499,Almonds,I-TRADE_NAME
499,),O
499,1/2,B-QUANTITY
499,cup,B-UNIT
499,pecans,B-FOOD
499,(,O
499,Southern,B-TRADE_NAME
499,Grove,I-TRADE_NAME
499,),O
499,1/2,B-QUANTITY
499,cup,B-UNIT
499,coconut,B-FOOD
499,flakes,I-FOOD
499,(,O
499,Organic,B-DIET
499,),O
499,1/4,B-QUANTITY
499,teaspoon,B-UNIT
499,salt,B-FOOD
499,(,O
499,Stonemill,B-TRADE_NAME
499,Essentials,I-TRADE_NAME
499,),O
499,2,B-QUANTITY
499,tablespoons,B-UNIT
499,organic,B-DIET
499,coconut,B-FOOD
499,oil,I-FOOD
499,(,O
499,SimplyNature,B-TRADE_NAME
499,),O
500,15,B-QUANTITY
500,mint,B-FOOD
500,leaves,B-UNIT
500,1,B-QUANTITY
500,teaspoon,B-UNIT
500,raw,B-FOOD
500,sugar,I-FOOD
500,1,B-QUANTITY
500,ounce,B-UNIT
500,fresh,B-PHYSICAL_QUALITY
500,lime,B-FOOD
500,juice,I-FOOD
500,1⁄2,B-QUANTITY
500,ounce,B-UNIT
500,simple,B-FOOD
500,syrup,I-FOOD
500,ice,O
500,4,B-QUANTITY
500,4,I-QUANTITY
500,ounces,B-UNIT
500,club,B-TRADE_NAME
500,soda,I-TRADE_NAME
500,or,O
500,4,B-QUANTITY
500,ounces,B-UNIT
500,sparkling,B-PHYSICAL_QUALITY
500,water,B-FOOD
501,8,B-QUANTITY
501,ounces,B-UNIT
501,mushroom,B-FOOD
501,(,O
501,sliced,B-PROCESS
501,),O
501,2,B-QUANTITY
501,tomatoes,B-FOOD
501,(,O
501,medium,B-PHYSICAL_QUALITY
501,sized,I-PHYSICAL_QUALITY
501,),O
501,2,B-QUANTITY
501,mangoes,B-FOOD
501,(,O
501,medium,B-PHYSICAL_QUALITY
501,sized,I-PHYSICAL_QUALITY
501,),O
501,salt,B-FOOD
501,(,O
501,as,B-QUANTITY
501,desired,I-QUANTITY
501,),O
501,cooking,B-FOOD
501,oil,I-FOOD
501,(,O
501,/fat,B-DIET
501,of,O
501,choice,O
501,",",O
501,such,O
501,as,O
501,coconut,B-EXAMPLE
501,oil,I-EXAMPLE
501,),O
502,3/4,B-QUANTITY
502,cup,B-UNIT
502,white,B-COLOR
502,sugar,B-FOOD
502,1,B-QUANTITY
502,tablespoon,B-UNIT
502,cinnamon,B-FOOD
502,2,B-QUANTITY
502,cans,B-UNIT
502,biscuits,B-FOOD
502,(,O
502,large,B-PHYSICAL_QUALITY
502,",",O
502,16,B-QUANTITY
502,oz,B-UNIT
502,each,O
502,OR,O
502,4,B-QUANTITY
502,cans,B-UNIT
502,small,B-PHYSICAL_QUALITY
502,biscuits,B-FOOD
502,",",O
502,7.5,B-QUANTITY
502,oz,B-UNIT
502,each,O
502,),O
502,1/2,B-QUANTITY
502,cup,B-UNIT
502,butter,B-FOOD
502,(,O
502,melted,B-PROCESS
502,),O
502,1,B-QUANTITY
502,cup,B-UNIT
502,brown,B-COLOR
502,sugar,B-FOOD
503,4,B-QUANTITY
503,tablespoons,B-UNIT
503,grated,B-PROCESS
503,low-fat,B-DIET
503,parmesan,B-FOOD
503,cheese,I-FOOD
503,1⁄2,B-QUANTITY
503,teaspoon,B-UNIT
503,salt,B-FOOD
503,1⁄2,B-QUANTITY
503,teaspoon,B-UNIT
503,garlic,B-FOOD
503,powder,I-FOOD
503,1,B-QUANTITY
503,lb,B-UNIT
503,potato,B-FOOD
503,",",O
503,scrubbed,B-PROCESS
503,",",O
503,thin,B-PROCESS
503,sliced,I-PROCESS
503,2,B-QUANTITY
503,-3,I-QUANTITY
503,sprays,B-FOOD
503,cooking,I-FOOD
503,spray,I-FOOD
504,1,B-QUANTITY
504,lb,B-UNIT
504,regular,B-PROCESS
504,ground,I-PROCESS
504,chicken,B-FOOD
504,1,B-QUANTITY
504,cup,B-UNIT
504,cooked,B-PROCESS
504,brown,B-COLOR
504,rice,B-FOOD
504,",",O
504,cooled,B-PROCESS
504,1,B-QUANTITY
504,cup,B-UNIT
504,uncooked,B-PHYSICAL_QUALITY
504,oatmeal,B-FOOD
504,or,O
504,1,B-QUANTITY
504,cup,B-UNIT
504,uncooked,B-PHYSICAL_QUALITY
504,oatmeal,B-FOOD
504,",",I-FOOD
504,with,I-FOOD
504,flax,I-FOOD
504,seed,I-FOOD
504,and,I-FOOD
504,wheat,I-FOOD
504,bran,I-FOOD
504,combination,I-FOOD
504,1⁄4,B-QUANTITY
504,cup,B-UNIT
504,barbecue,B-FOOD
504,sauce,I-FOOD
504,1⁄2,B-QUANTITY
504,teaspoon,B-UNIT
504,sea,B-FOOD
504,salt,I-FOOD
504,1⁄2,B-QUANTITY
504,teaspoon,B-UNIT
504,garlic,B-FOOD
504,powder,I-FOOD
504,1⁄4,B-QUANTITY
504,teaspoon,B-UNIT
504,pepper,B-FOOD
505,3⁄4,B-QUANTITY
505,cup,B-UNIT
505,sugar,B-FOOD
505,2,B-QUANTITY
505,large,B-PHYSICAL_QUALITY
505,eggs,B-FOOD
505,2,B-QUANTITY
505,egg,B-FOOD
505,yolks,B-PART
505,1,B-QUANTITY
505,(,O
505,14,B-QUANTITY
505,ounce,B-UNIT
505,),O
505,can,B-UNIT
505,sweetened,B-TASTE
505,condensed,B-PHYSICAL_QUALITY
505,milk,B-FOOD
505,1,B-QUANTITY
505,cup,B-UNIT
505,milk,B-FOOD
505,1,B-QUANTITY
505,teaspoon,B-UNIT
505,instant,B-PHYSICAL_QUALITY
505,coffee,B-FOOD
505,granules,I-FOOD
506,1,B-QUANTITY
506,lb,B-UNIT
506,cooked,B-PROCESS
506,shrimp,B-FOOD
506,",",O
506,peeled,B-PROCESS
506,and,O
506,deveined,B-PROCESS
506,1⁄2,B-QUANTITY
506,cup,B-UNIT
506,mayonnaise,B-FOOD
506,1⁄3,B-QUANTITY
506,cup,B-UNIT
506,chopped,B-PROCESS
506,celery,B-FOOD
506,1⁄4,B-QUANTITY
506,cup,B-UNIT
506,finely,B-PROCESS
506,diced,I-PROCESS
506,onion,B-FOOD
506,2,B-QUANTITY
506,teaspoons,B-UNIT
506,Old,B-TRADE_NAME
506,Bay,I-TRADE_NAME
506,Seasoning,I-TRADE_NAME
506,2,B-QUANTITY
506,teaspoons,B-UNIT
506,lemon,B-FOOD
506,juice,I-FOOD
506,1⁄4,B-QUANTITY
506,teaspoon,B-UNIT
506,Worcestershire,B-FOOD
506,sauce,I-FOOD
507,1,B-QUANTITY
507,(,O
507,16,B-QUANTITY
507,ounce,B-UNIT
507,),O
507,can,B-UNIT
507,whole,B-PHYSICAL_QUALITY
507,berry,B-FOOD
507,cranberry,I-FOOD
507,sauce,I-FOOD
507,1,B-QUANTITY
507,(,O
507,8,B-QUANTITY
507,1/2,I-QUANTITY
507,ounce,B-UNIT
507,),O
507,can,B-UNIT
507,crushed,B-PROCESS
507,pineapple,B-FOOD
507,",",O
507,drained,B-PROCESS
507,1,B-QUANTITY
507,(,O
507,5,B-QUANTITY
507,ounce,B-UNIT
507,),O
507,bottle,B-UNIT
507,prepared,B-PROCESS
507,horseradish,B-FOOD
508,2,B-QUANTITY
508,large,B-PHYSICAL_QUALITY
508,sweet,B-TASTE
508,potatoes,B-FOOD
508,",",O
508,thinly,B-PROCESS
508,sliced,I-PROCESS
508,1,B-QUANTITY
508,large,B-PHYSICAL_QUALITY
508,apple,B-FOOD
508,",",O
508,thinly,B-PROCESS
508,sliced,I-PROCESS
508,1⁄2,B-QUANTITY
508,cup,B-UNIT
508,butter,B-FOOD
508,1⁄2,B-QUANTITY
508,cup,B-UNIT
508,brown,B-COLOR
508,sugar,B-FOOD
508,3,B-QUANTITY
508,dashes,B-UNIT
508,cinnamon,B-FOOD
508,(,O
508,optional,O
508,),O
509,1,B-QUANTITY
509,tablespoon,B-UNIT
509,olive,B-FOOD
509,oil,I-FOOD
509,1,B-QUANTITY
509,pound,B-UNIT
509,boneless,B-PHYSICAL_QUALITY
509,sirloin,B-FOOD
509,steak,I-FOOD
509,(,O
509,cut,B-PROCESS
509,into,I-PROCESS
509,1-inch,I-PROCESS
509,strips,I-PROCESS
509,),O
509,10,B-QUANTITY
509,ounces,B-UNIT
509,broccoli,B-FOOD
509,florets,I-FOOD
509,(,O
509,frozen,B-PHYSICAL_QUALITY
509,",",O
509,thawed,B-PHYSICAL_QUALITY
509,),O
509,1,B-QUANTITY
509,package,B-UNIT
509,lipton,B-TRADE_NAME
509,recip,B-FOOD
509,secret,I-FOOD
509,onion,I-FOOD
509,mushroom,I-FOOD
509,soup,I-FOOD
509,mix,I-FOOD
509,1,B-QUANTITY
509,1/4,I-QUANTITY
509,cups,B-UNIT
509,water,B-FOOD
509,1,B-QUANTITY
509,tablespoon,B-UNIT
509,firmly,B-PHYSICAL_QUALITY
509,packed,I-PHYSICAL_QUALITY
509,brown,B-COLOR
509,sugar,B-FOOD
509,1,B-QUANTITY
509,tablespoon,B-UNIT
509,soy,B-FOOD
509,sauce,I-FOOD
510,5,B-QUANTITY
510,eggs,B-FOOD
510,1,B-QUANTITY
510,cup,B-UNIT
510,milk,B-FOOD
510,salt,B-FOOD
510,pepper,B-FOOD
510,1/2,B-QUANTITY
510,tablespoon,B-UNIT
510,butter,B-FOOD
510,1/4,B-QUANTITY
510,cup,B-UNIT
510,panko,B-FOOD
510,breadcrumbs,I-FOOD
510,1/2,B-QUANTITY
510,tablespoon,B-UNIT
510,fresh,B-PHYSICAL_QUALITY
510,parsley,B-FOOD
510,(,O
510,minced,B-PROCESS
510,),O
511,6,B-QUANTITY
511,cups,B-UNIT
511,chicken,B-FOOD
511,broth,I-FOOD
511,3⁄4,B-QUANTITY
511,cup,B-UNIT
511,rice,B-FOOD
511,or,O
511,3/4,B-QUANTITY
511,cup,B-UNIT
511,orzo,B-FOOD
511,pasta,I-FOOD
511,3,B-QUANTITY
511,eggs,B-FOOD
511,1,B-QUANTITY
511,lemon,B-FOOD
511,",",O
511,juice,B-PROCESS
511,of,I-PROCESS
512,1,B-QUANTITY
512,sweet,B-TASTE
512,potato,B-FOOD
512,",",O
512,small,B-PHYSICAL_QUALITY
512,2,B-QUANTITY
512,tablespoons,B-UNIT
512,almond,B-FOOD
512,butter,I-FOOD
512,½,B-QUANTITY
512,slice,B-UNIT
512,banana,B-FOOD
512,",",O
512,sliced,B-PROCESS
512,1,B-QUANTITY
512,tablespoon,B-UNIT
512,almond,B-FOOD
512,",",O
512,roasted,B-PHYSICAL_QUALITY
512,",",O
512,unsalted,B-TASTE
512,",",O
512,and,O
512,chopped,B-PROCESS
512,1,B-QUANTITY
512,tablespoon,B-UNIT
512,blueberry,B-FOOD
512,1,B-QUANTITY
512,teaspoon,B-UNIT
512,honey,B-FOOD
513,4,B-QUANTITY
513,large,B-PHYSICAL_QUALITY
513,eggs,B-FOOD
513,1,B-QUANTITY
513,cup,B-UNIT
513,cacao,B-FOOD
513,powder,I-FOOD
513,(,O
513,unsweetened,B-TASTE
513,),O
513,1,B-QUANTITY
513,cup,B-UNIT
513,coconut,B-FOOD
513,palm,I-FOOD
513,sugar,I-FOOD
513,1/4,B-QUANTITY
513,cup,B-UNIT
513,extra,B-PHYSICAL_QUALITY
513,virgin,I-PHYSICAL_QUALITY
513,coconut,B-FOOD
513,oil,I-FOOD
513,2,B-QUANTITY
513,teaspoons,B-UNIT
513,vanilla,B-FOOD
513,1/8,B-QUANTITY
513,teaspoon,B-UNIT
513,salt,B-FOOD
514,3,B-QUANTITY
514,slices,B-UNIT
514,lime,B-FOOD
514,",",O
514,plus,O
514,1,B-QUANTITY
514,wheel,B-UNIT
514,for,B-PURPOSE
514,garnish,I-PURPOSE
514,1,B-QUANTITY
514,sprig,B-FOOD
514,fresh,B-PHYSICAL_QUALITY
514,mint,B-FOOD
514,",",O
514,plus,O
514,1,B-QUANTITY
514,for,B-PURPOSE
514,garnish,I-PURPOSE
514,1,B-QUANTITY
514,tablespoon,B-UNIT
514,agave,B-FOOD
514,nectar,I-FOOD
514,",",O
514,or,O
514,honey,B-FOOD
514,1,B-QUANTITY
514,½,I-QUANTITY
514,oz,B-UNIT
514,white,B-COLOR
514,rum,B-FOOD
514,ice,O
514,",",O
514,as,O
514,needed,O
514,soda,B-FOOD
514,water,I-FOOD
514,",",O
514,as,B-QUANTITY
514,needed,I-QUANTITY
515,5,B-QUANTITY
515,lbs,B-UNIT
515,collard,B-FOOD
515,greens,I-FOOD
515,1⁄2,B-QUANTITY
515,lb,B-UNIT
515,bacon,B-FOOD
515,1⁄2,B-QUANTITY
515,onion,B-FOOD
515,2,B-QUANTITY
515,tablespoons,B-UNIT
515,apple,B-FOOD
515,cider,I-FOOD
515,vinegar,I-FOOD
515,salt,B-FOOD
515,and,O
515,pepper,B-FOOD
516,1,O
516,(,O
516,1,B-QUANTITY
516,ounce,B-UNIT
516,),O
516,sugar-free,B-DIET
516,instant,B-PHYSICAL_QUALITY
516,butterscotch,B-FOOD
516,pudding,I-FOOD
516,mix,I-FOOD
516,2,B-QUANTITY
516,cups,B-UNIT
516,skim,B-FOOD
516,milk,I-FOOD
516,(,O
516,I,O
516,like,O
516,almond,O
516,milk,O
516,),O
516,or,O
516,2,B-QUANTITY
516,cups,B-UNIT
516,almond,B-FOOD
516,milk,I-FOOD
516,(,O
516,I,O
516,like,O
516,almond,O
516,milk,O
516,),O
516,brown,B-COLOR
516,food,B-FOOD
516,coloring,I-FOOD
516,2,B-QUANTITY
516,(,O
516,1,B-QUANTITY
516,ounce,B-UNIT
516,),O
516,sugar-free,B-DIET
516,instant,B-PHYSICAL_QUALITY
516,vanilla,B-FOOD
516,pudding,I-FOOD
516,mix,I-FOOD
516,4,B-QUANTITY
516,cups,B-UNIT
516,skim,B-FOOD
516,milk,I-FOOD
516,or,O
516,4,B-QUANTITY
516,cups,B-UNIT
516,almond,B-FOOD
516,milk,I-FOOD
516,yellow,B-COLOR
516,food,B-FOOD
516,coloring,I-FOOD
516,1,B-QUANTITY
516,(,O
516,8,B-QUANTITY
516,ounce,B-UNIT
516,),O
516,carton,B-UNIT
516,Cool,B-TRADE_NAME
516,Whip,I-TRADE_NAME
516,Free,I-TRADE_NAME
516,or,O
516,(,O
516,8,B-QUANTITY
516,ounce,B-UNIT
516,),O
516,carton,B-UNIT
516,regular,B-TRADE_NAME
516,Cool,I-TRADE_NAME
516,Whip,I-TRADE_NAME
517,2,B-QUANTITY
517,pounds,B-UNIT
517,flank,B-FOOD
517,steak,I-FOOD
517,10.75,B-QUANTITY
517,ounces,B-UNIT
517,condensed,B-PHYSICAL_QUALITY
517,cream,B-FOOD
517,of,I-FOOD
517,mushroom,I-FOOD
517,soup,I-FOOD
517,10.75,B-QUANTITY
517,ounces,B-UNIT
517,condensed,B-PHYSICAL_QUALITY
517,tomato,B-FOOD
517,soup,I-FOOD
517,1,B-QUANTITY
517,ounce,B-UNIT
517,onion,B-FOOD
517,soup,I-FOOD
517,mix,I-FOOD
518,strawberries,B-FOOD
518,(,O
518,Fresh,B-PHYSICAL_QUALITY
518,),O
518,1,B-QUANTITY
518,package,B-UNIT
518,baking,B-FOOD
518,chips,I-FOOD
518,(,O
518,White,B-COLOR
518,",",O
518,{,O
518,if,O
518,making,O
518,a,O
518,smaller,O
518,batch,O
518,",",O
518,just,O
518,use,O
518,1/2,O
518,of,O
518,the,O
518,package,O
518,},O
518,),O
518,sprinkles,B-FOOD
518,(,O
518,Blue,B-TRADE_NAME
518,Sugar,I-TRADE_NAME
518,),O
519,1,B-QUANTITY
519,1⁄4,I-QUANTITY
519,cups,B-UNIT
519,Lawry,B-TRADE_NAME
519,baja,B-FOOD
519,chipotle,I-FOOD
519,marinade,I-FOOD
519,",",O
519,with,B-FOOD
519,lime,I-FOOD
519,juice,I-FOOD
519,(,O
519,R,O
519,),O
519,1,B-QUANTITY
519,1⁄2,I-QUANTITY
519,lbs,B-UNIT
519,cod,B-FOOD
519,or,O
519,1,B-QUANTITY
519,1/2,I-QUANTITY
519,lbs,B-UNIT
519,other,O
519,firm,B-FOOD
519,white,I-FOOD
519,fish,I-FOOD
519,fillets,I-FOOD
519,1⁄4,B-QUANTITY
519,cup,B-UNIT
519,mayonnaise,B-FOOD
519,1⁄4,B-QUANTITY
519,cup,B-UNIT
519,sour,B-FOOD
519,cream,I-FOOD
519,12,B-QUANTITY
519,soft,B-FOOD
519,taco-size,I-FOOD
519,corn,I-FOOD
519,tortillas,I-FOOD
519,",",O
519,warmed,B-PROCESS
519,2,B-QUANTITY
519,cups,B-UNIT
519,green,B-COLOR
519,cabbage,B-FOOD
519,",",O
519,shredded,B-PROCESS
520,3⁄4,B-QUANTITY
520,cup,B-UNIT
520,sugar,B-FOOD
520,3,B-QUANTITY
520,whole,B-PHYSICAL_QUALITY
520,eggs,B-FOOD
520,3,B-QUANTITY
520,egg,B-FOOD
520,yolks,B-PART
520,2,B-QUANTITY
520,teaspoons,B-UNIT
520,vanilla,B-FOOD
520,1,B-QUANTITY
520,(,O
520,14,B-QUANTITY
520,ounce,B-UNIT
520,),O
520,can,B-UNIT
520,sweetened,B-TASTE
520,condensed,B-PHYSICAL_QUALITY
520,milk,B-FOOD
520,1,B-QUANTITY
520,3⁄4,I-QUANTITY
520,cups,B-UNIT
520,milk,B-FOOD
520,2,B-QUANTITY
520,ounces,B-UNIT
520,cream,B-FOOD
520,cheese,I-FOOD
520,",",O
520,softened,B-PROCESS
521,4,B-QUANTITY
521,cups,B-UNIT
521,canola,B-FOOD
521,oil,I-FOOD
521,",",O
521,for,B-PURPOSE
521,frying,I-PURPOSE
521,4,B-QUANTITY
521,large,B-PHYSICAL_QUALITY
521,shallots,B-FOOD
521,",",O
521,sliced,B-PROCESS
521,into,I-PROCESS
521,1/8,I-PROCESS
521,in,I-PROCESS
521,rounds,I-PROCESS
521,1,B-QUANTITY
521,cup,B-UNIT
521,cornstarch,B-FOOD
521,",",O
521,divided,B-PROCESS
521,1,B-QUANTITY
521,cup,B-UNIT
521,buttermilk,B-FOOD
521,½,B-QUANTITY
521,teaspoon,B-UNIT
521,kosher,B-FOOD
521,salt,I-FOOD
521,",",O
521,plus,O
521,more,O
521,to,B-QUANTITY
521,taste,I-QUANTITY
522,2,B-QUANTITY
522,cups,B-UNIT
522,unsalted,B-TASTE
522,butter,B-FOOD
522,(,O
522,452,B-QUANTITY
522,grams,B-UNIT
522,",",O
522,1,B-QUANTITY
522,pound,B-UNIT
522,),O
522,2,B-QUANTITY
522,cups,B-UNIT
522,sugar,B-FOOD
522,1/4,B-QUANTITY
522,teaspoon,B-UNIT
522,salt,B-FOOD
522,2,B-QUANTITY
522,cups,B-UNIT
522,chocolate,B-FOOD
522,chips,I-FOOD
522,(,O
522,340,B-QUANTITY
522,grams,B-UNIT
522,",",O
522,1,B-QUANTITY
522,bag,B-UNIT
522,semi-sweet,B-TASTE
522,",",O
522,or,O
522,chopped,B-PROCESS
522,chocolate,B-FOOD
522,),O
522,1,B-QUANTITY
522,cup,B-UNIT
522,pecans,B-FOOD
522,(,O
522,finely,B-PROCESS
522,chopped,I-PROCESS
522,),O
523,1,B-QUANTITY
523,(,O
523,10,B-QUANTITY
523,ounce,B-UNIT
523,),O
523,can,B-UNIT
523,prepared,B-PROCESS
523,pizza,B-FOOD
523,crust,I-FOOD
523,1,B-QUANTITY
523,tablespoon,B-UNIT
523,butter,B-FOOD
523,",",O
523,melted,B-PROCESS
523,1⁄2,B-QUANTITY
523,cup,B-UNIT
523,provolone,B-FOOD
523,cheese,I-FOOD
523,",",O
523,shredded,B-PROCESS
523,1,B-QUANTITY
523,tablespoon,B-UNIT
523,parmesan,B-FOOD
523,cheese,I-FOOD
523,1,B-QUANTITY
523,tablespoon,B-UNIT
523,dried,B-PHYSICAL_QUALITY
523,basil,B-FOOD
523,1⁄4,B-QUANTITY
523,teaspoon,B-UNIT
523,garlic,B-FOOD
523,salt,I-FOOD
524,4,B-QUANTITY
524,matzoh,B-FOOD
524,boards,B-UNIT
524,1,B-QUANTITY
524,lb,B-UNIT
524,cottage,B-FOOD
524,cheese,I-FOOD
524,1,B-QUANTITY
524,1⁄4,I-QUANTITY
524,cups,B-UNIT
524,grated,B-PROCESS
524,mozzarella,B-FOOD
524,cheese,I-FOOD
524,1⁄2,B-QUANTITY
524,cup,B-UNIT
524,grated,B-PROCESS
524,parmesan,B-FOOD
524,cheese,I-FOOD
524,1⁄2,B-QUANTITY
524,teaspoon,B-UNIT
524,black,B-COLOR
524,pepper,B-FOOD
524,(,O
524,optional,O
524,),O
524,30,B-QUANTITY
524,-34,I-QUANTITY
524,ounces,B-UNIT
524,of,O
524,your,O
524,favorite,O
524,prepared,B-PROCESS
524,marinara,B-FOOD
524,sauce,I-FOOD
524,or,O
524,30,B-QUANTITY
524,-34,I-QUANTITY
524,ounces,B-UNIT
524,tomato,B-FOOD
524,sauce,I-FOOD
525,1,B-QUANTITY
525,lemon,B-FOOD
525,cake,I-FOOD
525,mix,I-FOOD
525,1,B-QUANTITY
525,box,B-UNIT
525,lemon,B-FOOD
525,pudding,I-FOOD
525,(,O
525,instant,B-PHYSICAL_QUALITY
525,),O
525,1,B-QUANTITY
525,cup,B-UNIT
525,sour,B-FOOD
525,cream,I-FOOD
525,1/2,B-QUANTITY
525,cup,B-UNIT
525,oil,B-FOOD
525,4,B-QUANTITY
525,eggs,B-FOOD
525,2,B-QUANTITY
525,tablespoons,B-UNIT
525,lemon,B-FOOD
525,juice,I-FOOD
525,1,B-QUANTITY
525,lemon,B-FOOD
526,1,B-QUANTITY
526,teaspoon,B-UNIT
526,almond,B-FOOD
526,extract,I-FOOD
526,5,B-QUANTITY
526,cups,B-UNIT
526,rice,B-FOOD
526,cereal,I-FOOD
526,1,B-QUANTITY
526,cup,B-UNIT
526,powdered,B-PHYSICAL_QUALITY
526,sugar,B-FOOD
526,½,B-QUANTITY
526,cup,B-UNIT
526,sprinkles,B-FOOD
526,225,B-QUANTITY
526,g,B-UNIT
526,white,B-COLOR
526,chocolate,B-FOOD
526,1,B-QUANTITY
526,teaspoon,B-UNIT
526,coconut,B-FOOD
526,oil,I-FOOD
527,hot,B-FOOD
527,dogs,I-FOOD
527,hot,B-FOOD
527,dog,I-FOOD
527,buns,I-FOOD
527,tomato,B-FOOD
527,(,O
527,diced,B-PROCESS
527,),O
527,feta,B-FOOD
527,cheese,I-FOOD
527,black,B-FOOD
527,olives,I-FOOD
527,(,O
527,chopped,B-PROCESS
527,),O
527,red,B-COLOR
527,onion,B-FOOD
527,(,O
527,thinly,B-PROCESS
527,sliced,I-PROCESS
527,),O
527,tzatziki,B-FOOD
527,sauce,I-FOOD
527,(,O
527,or,O
527,Greek,B-FOOD
527,olive,I-FOOD
527,dressing,I-FOOD
527,),O
528,2,B-QUANTITY
528,lbs,B-UNIT
528,mixed,B-COLOR
528,red,B-COLOR
528,yellow,B-COLOR
528,purple,B-COLOR
528,baby,B-FOOD
528,new,I-FOOD
528,potatoes,I-FOOD
528,(,O
528,or,O
528,fingerling,B-FOOD
528,",",O
528,or,O
528,both,O
528,mixed,O
528,),O
528,2,B-QUANTITY
528,tablespoons,B-UNIT
528,olive,B-FOOD
528,oil,I-FOOD
528,2,B-QUANTITY
528,tablespoons,B-UNIT
528,fresh,B-PHYSICAL_QUALITY
528,thyme,B-FOOD
528,2,B-QUANTITY
528,sprigs,B-UNIT
528,rosemary,B-FOOD
528,sea,B-FOOD
528,salt,I-FOOD
528,",",O
528,to,B-QUANTITY
528,taste,I-QUANTITY
528,black,B-COLOR
528,pepper,B-FOOD
529,300,B-QUANTITY
529,milliliters,B-UNIT
529,heavy,B-FOOD
529,cream,I-FOOD
529,2,B-QUANTITY
529,tablespoons,B-UNIT
529,instant,B-PHYSICAL_QUALITY
529,coffee,B-FOOD
529,powder,I-FOOD
529,3,B-QUANTITY
529,tablespoons,B-UNIT
529,roasted,B-PHYSICAL_QUALITY
529,cashew,B-FOOD
529,nuts,I-FOOD
529,(,O
529,optional,O
529,),O
529,300,B-QUANTITY
529,milliliters,B-UNIT
529,heavy,B-FOOD
529,cream,I-FOOD
529,2,B-QUANTITY
529,tablespoons,B-UNIT
529,instant,B-PHYSICAL_QUALITY
529,coffee,B-FOOD
529,powder,I-FOOD
529,3,B-QUANTITY
529,tablespoons,B-UNIT
529,roasted,B-PHYSICAL_QUALITY
529,cashew,B-FOOD
529,nuts,I-FOOD
529,(,O
529,optional,O
529,),O
530,1,B-QUANTITY
530,(,O
530,1,B-QUANTITY
530,pound,B-UNIT
530,),O
530,loaf,B-UNIT
530,French,B-FOOD
530,baguette,I-FOOD
530,⅔,B-QUANTITY
530,cup,B-UNIT
530,mayonnaise,B-FOOD
530,⅓,B-QUANTITY
530,cup,B-UNIT
530,basil,B-FOOD
530,pesto,I-FOOD
530,2,B-QUANTITY
530,cloves,B-UNIT
530,garlic,B-FOOD
530,",",O
530,minced,B-PROCESS
530,½,B-QUANTITY
530,cup,B-UNIT
530,freshly,B-PROCESS
530,grated,I-PROCESS
530,Parmesan,B-FOOD
530,cheese,I-FOOD
530,salt,B-FOOD
530,to,B-QUANTITY
530,taste,I-QUANTITY
531,4,B-QUANTITY
531,cucumbers,B-FOOD
531,¼,B-QUANTITY
531,cup,B-UNIT
531,pesto,B-FOOD
531,20,B-QUANTITY
531,pieces,B-UNIT
531,mini,B-PHYSICAL_QUALITY
531,mozzarella,B-FOOD
531,ball,I-FOOD
531,2,B-QUANTITY
531,tomatoes,B-FOOD
531,",",O
531,sliced,B-PROCESS
532,16.5,B-QUANTITY
532,oz,B-UNIT
532,cookie,B-FOOD
532,dough,I-FOOD
532,½,B-QUANTITY
532,cup,B-UNIT
532,mini,B-PHYSICAL_QUALITY
532,marshmallow,B-FOOD
532,½,B-QUANTITY
532,cup,B-UNIT
532,graham,B-FOOD
532,cracker,I-FOOD
532,",",O
532,broken,B-PROCESS
532,into,I-PROCESS
532,small,I-PROCESS
532,chunks,I-PROCESS
533,1,B-QUANTITY
533,sweet,B-TASTE
533,potato,B-FOOD
533,½,B-QUANTITY
533,small,B-PHYSICAL_QUALITY
533,avocado,B-FOOD
533,salt,B-FOOD
533,",",O
533,to,B-QUANTITY
533,taste,I-QUANTITY
533,pepper,B-FOOD
533,",",O
533,to,B-QUANTITY
533,taste,I-QUANTITY
533,2,B-QUANTITY
533,tablespoons,B-UNIT
533,corn,B-FOOD
533,salsa,I-FOOD
533,",",O
533,for,B-PURPOSE
533,serving,I-PURPOSE
533,hot,B-TASTE
533,sauce,B-FOOD
533,",",O
533,for,B-PURPOSE
533,serving,I-PURPOSE
534,1/2,B-QUANTITY
534,cup,B-UNIT
534,coconut,B-FOOD
534,(,O
534,Merchant,B-TRADE_NAME
534,Coco,I-TRADE_NAME
534,Amor,I-TRADE_NAME
534,Spread,I-TRADE_NAME
534,),O
534,1/4,B-QUANTITY
534,cup,B-UNIT
534,cocoa,B-FOOD
534,powder,I-FOOD
534,(,O
